emp_no,first_name,last_name,salary,title
274441,Marla,Denis,76067,Staff
274458,Arfst,Ghandeharizadeh,40000,Senior Engineer
274459,Manu,Curless,62240,Senior Engineer
274462,Mamdouh,Leonhardt,50690,Senior Staff
274463,Uli,Glowinski,40000,Senior Engineer
274468,Gaurav,Gurbaxani,98011,Staff
274473,Rutger,Bhattacharjee,40000,Engineer
274478,Sugwoo,Paludetto,40000,Senior Staff
274489,Dhritiman,Gulak,40000,Technique Leader
274492,Malu,Zeilberger,59356,Senior Staff
274496,Danae,Boguraev,65770,Technique Leader
274508,Rosli,Vickson,64288,Senior Staff
274511,Stafford,Pews,40000,Assistant Engineer
274523,Mani,Cronin,45121,Engineer
274534,Freyja,McClurg,40000,Senior Engineer
274543,Teruyuki,Marrakchi,69666,Senior Staff
274554,Sakthirel,Rattan,56199,Engineer
274560,Snehasis,Pusterhofer,40000,Senior Engineer
274563,Masaki,Serre,41256,Engineer
274572,Barton,Restivo,40000,Staff
274574,Chirstian,Bharadwaj,82083,Staff
274585,Aleksandar,Itzfeldt,50350,Staff
274586,Masali,Rodite,53478,Senior Staff
274603,Harjit,Erie,47038,Staff
274612,Bodh,Masaki,64136,Senior Staff
274624,Fun,Serna,52377,Technique Leader
274625,Fatemeh,Assaf,80053,Senior Staff
274627,Ibibia,Cooke,40504,Engineer
274645,Yannis,Liedekerke,45438,Engineer
274659,Alain,Dichev,74820,Staff
274683,Elrique,Strooper,40000,Senior Engineer
274689,Youssef,Kisuki,40000,Senior Engineer
274696,Hailing,Armand,56487,Assistant Engineer
274701,Yuping,Thummel,51727,Engineer
274704,Masanao,Rothe,64892,Staff
274706,Xiaoqiu,Thimonier,56651,Staff
274714,Marit,Kakkad,40000,Senior Engineer
274716,Jungsoon,Legleitner,40000,Engineer
274729,Manibrata,Glinert,58984,Engineer
274735,Noritoshi,Haldar,63733,Senior Staff
274742,Sadok,Demos,52835,Senior Engineer
274743,Irena,Driscoll,81844,Staff
274746,Taegyun,Slutz,46385,Senior Engineer
274749,Luisa,Danner,40000,Staff
274754,Eberhardt,Peternell,51178,Assistant Engineer
274757,Jiann,Pettis,66163,Senior Staff
274760,Goh,Prampolini,67804,Engineer
274761,Jianwen,Milicia,40000,Senior Engineer
274772,Palash,Busillo,50299,Staff
274785,Sandeepan,Krohn,77694,Staff
274809,Taiji,Jayawardene,40000,Engineer
274816,Shigehiro,Minakawa,66907,Staff
274817,Sastry,Hainaut,40417,Engineer
274825,Kwangyoen,Demke,40000,Senior Staff
274833,Chikako,Krohm,40000,Senior Engineer
274836,Almudena,Furudate,40090,Senior Engineer
274842,Phillip,Dredge,56597,Technique Leader
274845,Satoru,Schaad,40000,Engineer
274856,Fayez,Weedman,65798,Staff
274869,Nadjib,Bressoud,40000,Technique Leader
274872,Przemyslawa,Sessa,60304,Senior Engineer
274874,Chenye,Pietracaprina,40000,Senior Engineer
274875,Teruyuki,Erbe,48410,Senior Engineer
274893,Sverrir,Kropatsch,76796,Assistant Engineer
274894,Oldrich,Zaiane,40000,Assistant Engineer
274898,Qiwen,Deyuan,43323,Senior Engineer
274903,Fusako,Crooks,78539,Staff
274904,Makato,Auria,44826,Engineer
274910,Parke,Braccini,80003,Senior Staff
274913,Dmitry,Ishibashi,46558,Engineer
274919,Piyush,Kaminger,46543,Engineer
274925,Sadun,Meriste,40000,Senior Engineer
274927,Amstein,Delgrande,40000,Senior Engineer
274932,Mikhail,Schmiedel,69901,Senior Staff
274935,Christoper,Cannane,40000,Staff
274971,Alper,Kitsuregawa,49406,Engineer
274980,Sahrah,Slobodova,63838,Staff
274983,Shahab,Gecsel,52206,Senior Engineer
274984,Tesuya,Marshall,53151,Senior Staff
274985,Alagu,Emmerich,57279,Senior Engineer
274991,Xinyu,Gide,99624,Staff
274994,Tru,Casperson,72901,Senior Staff
274996,Abdelghani,Fioravanti,40000,Engineer
275001,Katsuo,Mitina,68485,Staff
275002,Hercules,Yurek,48898,Engineer
275011,Leen,Wallrath,60017,Staff
275022,Lansing,Yoshimura,59381,Staff
275032,Horward,Rubsam,40000,Technique Leader
275042,Filipe,Gide,47917,Staff
275048,Nidapan,Gniady,40000,Senior Engineer
275070,Yongdong,Maccarone,40000,Engineer
275074,Eran,Akaboshi,40000,Senior Engineer
275076,Foong,Barbanera,40000,Senior Staff
275083,Pranjal,Kopetz,40000,Assistant Engineer
275085,Utz,Beetstra,40000,Engineer
275088,Hilary,Kieras,44767,Engineer
275106,Unal,Muhling,40000,Senior Engineer
275107,Hauke,Fiebach,71904,Senior Engineer
275110,Pradeep,McConalogue,65350,Engineer
275120,Jaideep,Aamodt,57206,Senior Staff
275126,Abdelkader,Dichev,56868,Staff
275144,Taegyun,Varman,41226,Engineer
275150,Naftali,Pollacia,63738,Senior Engineer
275181,Yuchang,Kriebel,40000,Engineer
275182,Poornachandra,Engberts,78472,Senior Engineer
275189,Sachar,Katzenelson,45637,Engineer
275190,Phuoc,Lanphier,101122,Staff
275194,Doowon,Shobatake,46136,Engineer
275225,Mong,Luce,54617,Staff
275229,Berna,Gewali,40000,Engineer
275239,Guther,Collette,40000,Staff
275252,Candida,Murtagh,40000,Senior Engineer
275257,Kasidit,Yavatkar,46995,Senior Engineer
275272,Alassane,Foong,83556,Senior Staff
275281,Nadjib,Veevers,84368,Staff
275283,Xiaopeng,Ozery,55602,Senior Engineer
275285,Mana,Aingworth,44323,Technique Leader
275288,Sadegh,Sommen,60653,Senior Staff
275296,Halsur,Francisci,40000,Engineer
275308,Samphel,Chinin,72459,Senior Staff
275313,Serge,Keustermans,45798,Staff
275319,Mani,Vadhan,44383,Staff
275325,Oscal,Sigstam,54842,Engineer
275334,Gio,Fordan,40000,Engineer
275337,Ortrud,Matzke,65673,Engineer
275347,Parke,Spinelli,85607,Senior Staff
275354,Jordanka,Eugenio,49251,Senior Engineer
275357,Ziya,Orsini,46312,Senior Staff
275367,Maren,Hebert,46907,Staff
275372,Xuejia,Danecki,49344,Engineer
275382,Naraig,Trogemann,56430,Staff
275386,Parke,Lortz,83406,Staff
275389,Hitofumi,Seiwald,40000,Staff
275394,Ferdinand,Karner,48319,Assistant Engineer
275403,Fei,Farrag,63360,Technique Leader
275410,Marin,Businaro,40000,Senior Staff
275421,King,Cooley,79820,Staff
275426,Shigeu,Waterhouse,47990,Engineer
275431,Fumitake,Gomatam,40000,Engineer
275435,Fumiya,Gluchowski,54675,Senior Staff
275447,Denny,Begiun,40000,Engineer
275449,Ronghao,Lambe,53607,Technique Leader
275460,Zine,Egerstedt,46022,Engineer
275466,Danco,Puoti,54370,Engineer
275477,Prasadram,Vigier,40000,Engineer
275478,Hsiangchu,Ranai,40000,Assistant Engineer
275479,Georgi,Ratnakar,63085,Senior Staff
275504,Aluzio,Bahi,52126,Engineer
275531,Doohun,Macedo,52385,Engineer
275533,Takanari,Muhling,72289,Staff
275534,Troy,Oxman,48146,Staff
275539,Ebru,Michaels,63553,Staff
275542,Magy,Assaf,40000,Staff
275549,LiMin,Usdin,40000,Senior Engineer
275552,Sachin,Passafiume,40000,Staff
275565,Frederique,Bail,40000,Senior Staff
275566,Maja,Birrer,40000,Engineer
275568,Uwe,Bottner,40000,Senior Engineer
275570,Masaru,Streit,76820,Senior Engineer
275581,Honglan,Azulay,40000,Staff
275584,Stafford,Landherr,40000,Engineer
275588,Xumin,Peak,72975,Senior Engineer
275593,Jaques,Androutsos,57972,Engineer
275599,Toshimi,Cichocki,62267,Engineer
275603,Siddarth,Rehfuss,65064,Engineer
275606,Stamatina,Alpay,40000,Engineer
275620,Arunas,Yetim,60157,Senior Engineer
275622,Ennio,Emiris,53289,Technique Leader
275639,Kasturi,Claffy,62187,Staff
275641,Oldrich,Ulupinar,50413,Senior Engineer
275675,Hitomi,Shanbhogue,40000,Senior Engineer
275681,Ramya,Peyn,40000,Staff
275692,Arfst,Soloway,80766,Senior Staff
275700,Jacopo,Henseler,44067,Staff
275703,Panayotis,Unni,40000,Senior Engineer
275706,Arfst,Mandell,59173,Senior Engineer
275707,Junsik,Skrikant,79590,Staff
275710,Abdelwaheb,Hofmeyr,51041,Staff
275712,Sverrir,Karnin,50336,Technique Leader
275719,Licheng,Nollmann,40000,Senior Staff
275720,Zeljko,Leuchs,70079,Senior Engineer
275721,Shigeichiro,Farrar,50840,Engineer
275729,Yunming,Gargeya,47894,Engineer
275735,Chinya,Compeau,40000,Senior Staff
275739,Patricio,Snyers,60548,Staff
275751,Pohua,Restivo,62788,Senior Staff
275754,Debatosh,Rosaz,83874,Staff
275755,Yagil,Comyn,66839,Senior Staff
275762,Hugh,Brlek,68879,Staff
275767,Uinam,Varker,67739,Senior Staff
275775,Dung,Oppitz,40000,Senior Staff
275792,Martine,Camarinopoulos,41193,Engineer
275798,Anneke,Gente,40000,Engineer
275803,Jaroslava,Erdmenger,40000,Technique Leader
275805,Susanta,Billingsley,40000,Senior Staff
275809,Leni,Karlin,40000,Assistant Engineer
275811,Sailaja,McAlpine,54185,Engineer
275816,Rosalyn,Kavvadias,55026,Staff
275824,Sivanarayana,Brookman,52584,Engineer
275828,Yifei,Terlouw,55439,Senior Engineer
275847,Fay,Streng,40000,Senior Engineer
275848,Vivian,Sgarro,44160,Senior Engineer
275851,Panayotis,Glowinski,40000,Senior Staff
275854,Szabolcs,Kavraki,41386,Senior Engineer
275865,Joydip,Fritzsche,40000,Engineer
275872,Sadun,Thummel,61830,Engineer
275873,Tuval,Haumacher,40000,Senior Staff
275880,Geraldo,Picaronny,41094,Staff
275908,Bodo,Ratnaker,40000,Senior Engineer
275928,Manu,Braunmuhl,69263,Senior Staff
275930,Nagui,Rosis,49263,Engineer
275932,Mantis,Millington,73157,Staff
275947,Dinah,Shinomoto,65039,Engineer
275954,Shahid,Luan,40000,Engineer
275955,Domenick,Menhoudj,40000,Senior Staff
275964,Dines,Shrader,49840,Senior Engineer
275977,Ibibia,Wilfing,72598,Engineer
275980,Mostafa,Ponthieu,85283,Senior Staff
275988,Teiji,Kamber,77812,Staff
275991,Tzu,Staudhammer,40000,Senior Engineer
276006,Gurbir,Iisaku,79949,Senior Staff
276010,Khoa,Baig,56029,Senior Engineer
276019,Abdulla,Erev,40000,Senior Staff
276026,Toney,Meriste,40000,Engineer
276034,Chinhyun,Pero,40000,Engineer
276044,Atreye,Whitcomb,48080,Engineer
276046,Sanjai,Hartvigsen,64857,Staff
276053,True,Lyonns,69751,Staff
276054,Manohar,Gils,40000,Engineer
276056,Piyawadee,Frezza,40000,Senior Engineer
276058,Shiv,Tchuente,48872,Engineer
276063,Tsvetan,Khalil,47120,Assistant Engineer
276072,Youjian,Bael,63108,Senior Staff
276074,Niranjan,Penz,40000,Senior Staff
276079,Jessie,Brlek,79890,Staff
276088,Uma,Zastre,66286,Senior Engineer
276089,Achilleas,Goldhammer,54001,Engineer
276090,Kristina,Frolund,57392,Staff
276091,Szabolcs,Halevi,77397,Staff
276098,Nathalie,Plesums,59492,Senior Engineer
276114,Moni,Zuberek,65774,Assistant Engineer
276127,Hsiangchu,Broomell,40000,Engineer
276143,Vishv,Hedayat,74853,Senior Staff
276153,Kazuhito,Copas,41491,Senior Staff
276173,Snehasis,Krychniak,46361,Assistant Engineer
276177,Augustine,Rettelbach,40000,Senior Engineer
276178,Jacqueline,Gerlach,40000,Senior Engineer
276179,Stein,Matteis,51098,Senior Engineer
276228,Seongbin,Bierbaum,40000,Engineer
276240,Aamod,Kitsuregawa,40000,Senior Engineer
276242,Nikolaus,Itzigehl,40000,Senior Engineer
276244,Shigeichiro,Hofmeyr,71246,Engineer
276245,Kwee,Merks,40000,Senior Engineer
276254,Saddek,Kalorkoti,40554,Engineer
276258,Ulf,Denis,59309,Senior Staff
276263,Sverrir,Braunmuhl,40000,Senior Engineer
276268,Souichi,Cmelik,40000,Staff
276272,Sverrir,Aloisi,42317,Senior Staff
276273,Anyuan,Kushnir,56929,Senior Engineer
276289,Yuchang,Gilg,78960,Staff
276293,Munehiko,Covnot,67927,Senior Staff
276294,Indrajit,Gecsei,40000,Technique Leader
276299,Frazer,Bierman,40000,Senior Engineer
276314,Evgueni,Demke,66611,Senior Engineer
276318,Rosella,Neiman,40036,Senior Staff
276327,Lijie,Kadhim,59341,Assistant Engineer
276344,Mana,Vieri,40000,Assistant Engineer
276347,Shichao,Buchter,46037,Senior Engineer
276359,Honesty,Soicher,49870,Senior Engineer
276360,Berry,Gerlach,40000,Engineer
276370,Kshitij,Menhoudj,40000,Senior Engineer
276371,Khaled,Rubsam,40080,Staff
276378,Wanqing,Luiz,40000,Engineer
276381,Genki,Kirkerud,52829,Technique Leader
276389,Van,Hofman,64881,Staff
276403,Maria,Yurek,56772,Technique Leader
276409,Mingsen,Cools,54757,Senior Staff
276413,Kwangho,Mellouli,47685,Staff
276416,Moon,Ishibashi,70276,Staff
276426,Christophe,Narahari,62996,Technique Leader
276433,Dante,Morton,42284,Senior Engineer
276451,Xiaoqiu,Riefers,70445,Staff
276455,Remko,Awdeh,89931,Staff
276458,Christfried,Litvinov,40000,Senior Staff
276464,Guiseppe,Luks,63781,Senior Engineer
276468,Rosalie,DuCasse,65998,Senior Staff
276475,Susanne,Passino,53480,Senior Engineer
276476,Susuma,Kropf,40000,Engineer
276484,Limsoon,Flasterstein,45595,Senior Engineer
276486,Yannis,Rosen,40000,Technique Leader
276494,Xiaopeng,Ermel,66983,Senior Engineer
276502,Indrajit,Segond,40000,Senior Staff
276503,Tesuro,Schrooten,46345,Assistant Engineer
276515,Hercules,Granlund,40000,Senior Staff
276517,Kitty,Matzke,51421,Technique Leader
276518,Giri,Vakili,47900,Staff
276531,Michaela,Litvinov,75961,Senior Staff
276541,Pranav,Krohm,40000,Senior Engineer
276543,Georg,Vanwelkenhuysen,40000,Engineer
276565,Djelloul,Camurati,43658,Senior Staff
276576,Guadalupe,McClurg,73373,Senior Staff
276578,Sibyl,Luff,77104,Senior Staff
276584,Toshiki,Shobatake,52257,Senior Engineer
276597,Taegyun,Veldwijk,40600,Senior Engineer
276612,Xuejia,Rothe,40000,Engineer
276616,Weiyi,Grospietsch,40000,Staff
276626,Baruch,Aseltine,44576,Senior Engineer
276627,Dzung,Tempesti,71946,Staff
276632,Otmar,Menyhert,49776,Staff
276633,Shin,Birdsall,120127,Staff
276648,Mokhtar,Tetzlaff,68814,Staff
276650,Itzchak,Yeung,40000,Engineer
276657,Reinhold,Wrigley,62953,Staff
276670,Vasilis,Hegner,47569,Engineer
276683,Jingling,Shackel,40000,Assistant Engineer
276685,Pradeep,Piveteau,88043,Senior Staff
276686,Reinhold,Solares,53479,Senior Staff
276694,Ymte,Emmerich,40000,Senior Engineer
276695,Katsuyuki,Menhoudj,40000,Staff
276701,Arto,Skrikant,54966,Engineer
276705,Kristinn,Walston,48147,Senior Engineer
276720,Guadalupe,Solovay,40000,Assistant Engineer
276722,Uzi,Verhoeff,79524,Staff
276729,Radhakrishnan,Lubachevsky,41085,Assistant Engineer
276733,Sungwon,Schonegge,55685,Staff
276739,Nevio,Birta,62669,Staff
276740,Yaghout,Bharadwaj,40000,Engineer
276741,Ramya,Colorni,40000,Technique Leader
276749,Barna,Farrar,44797,Engineer
276764,Xiaoheng,Emmart,62510,Staff
276766,Mircea,Axelband,53978,Staff
276768,Barry,Chinal,74703,Staff
276771,Tremaine,Moehrke,49556,Senior Staff
276774,Bader,Barriga,40000,Staff
276781,Atreye,Merle,44880,Senior Engineer
276786,Arvind,Domenig,46536,Staff
276800,Honglan,Remmele,81673,Staff
276824,Zsolt,Setia,50238,Staff
276831,Kwangyoen,Olivero,50763,Engineer
276837,Gina,Farrag,63872,Engineer
276844,Elzbieta,Peltason,84524,Senior Staff
276847,Salvador,Massonet,61243,Staff
276850,Malu,Belinskaya,67256,Staff
276854,Kamran,Rattan,40000,Senior Engineer
276876,Anoosh,Quittner,48097,Senior Staff
276879,Matt,Leppanen,40000,Engineer
276880,Ramalingam,Kobuchi,50294,Senior Engineer
276890,Tamiya,Katalagarianos,40000,Senior Engineer
276898,Cristinel,Chaudhury,40000,Engineer
276918,Yongqiao,Garnham,40000,Engineer
276927,Berry,Codenie,40000,Senior Staff
276943,Macha,Hardjono,43144,Senior Engineer
276944,Arlette,Picco,49936,Senior Engineer
276947,Dinkar,Yoshizawa,67993,Senior Staff
276950,Berthier,Sewelson,42196,Staff
276954,Shahaf,Matteis,80425,Staff
276961,Tomoyuki,Birnbaum,40000,Engineer
276971,Abdulah,Kropp,40000,Senior Engineer
276972,Cordelia,Butner,79181,Senior Staff
276976,Woody,Terkki,40000,Staff
276981,Danai,Perfilyeva,41424,Senior Engineer
276993,Rasikan,Macedo,44850,Technique Leader
277019,Toshimi,Cherinka,74244,Senior Staff
277029,Fumiyo,Bade,40000,Staff
277033,Paloma,Thorelli,50293,Engineer
277038,Ottavia,Oberman,40000,Senior Engineer
277077,Abdulah,Jarecki,53049,Engineer
277085,Alper,Vasanthakumar,58647,Senior Staff
277094,Genki,Berztiss,40000,Senior Staff
277095,Atilio,Kaelbling,66742,Senior Engineer
277123,Miquel,Schnabel,41198,Staff
277127,Kirk,Luby,40000,Engineer
277129,Uma,Besancenot,40000,Senior Staff
277130,Bojan,Passino,40000,Senior Staff
277144,Vishv,Munck,40000,Senior Staff
277153,Giap,Lindenbaum,49861,Engineer
277157,Boutros,Fasbender,76285,Senior Staff
277166,Yuchang,Poehlman,48510,Staff
277172,Yongmin,Sluis,46197,Engineer
277182,Alejandra,Comyn,51624,Staff
277187,Arlette,Shinomoto,69426,Staff
277203,Shigeichiro,Piancastelli,63506,Senior Engineer
277204,Garnik,Busillo,47604,Senior Engineer
277205,Candida,Pokrovskii,74198,Senior Engineer
277216,Xuejia,Bresenham,47439,Engineer
277235,Ayakannu,Ashish,57406,Senior Staff
277248,Barna,Erni,60581,Senior Staff
277252,Sampalli,Gurbaxani,40000,Engineer
277253,Francesca,Poehlman,40000,Engineer
277274,Uli,Peternell,43916,Senior Staff
277276,Marsha,Figueira,48151,Senior Engineer
277281,Shahar,Lieberherr,40000,Engineer
277290,Masali,Kalefeld,41314,Engineer
277294,Teiji,Thombley,46436,Engineer
277295,Youjian,Candan,40000,Engineer
277296,Xiaoshan,Randi,74172,Senior Engineer
277298,Phuoc,Garnier,74540,Senior Staff
277302,Rosli,Shokrollahi,40121,Engineer
277308,Patricio,Matzat,75970,Senior Staff
277318,Niclas,Zambonelli,63225,Senior Engineer
277328,Mooi,Yurek,63625,Technique Leader
277330,Tsuneo,Brobst,40000,Staff
277331,Uno,Ghalwash,47627,Engineer
277334,Xianlong,Oppitz,40000,Staff
277348,Raimond,Parhami,48178,Senior Engineer
277351,JiYoung,Ramsey,47638,Technique Leader
277358,Sahrah,Brizzi,40000,Senior Engineer
277361,Cedric,Nilsson,40000,Engineer
277372,Koichi,Terkki,57848,Staff
277376,Indrajit,Unno,72430,Senior Staff
277383,Marie,Muchinsky,40000,Engineer
277384,Hercules,Maliniak,40000,Engineer
277415,Xiaoqiang,Ramamoorthy,51226,Technique Leader
277418,Kasidit,Terekhov,67998,Engineer
277442,Hirochika,Pero,42276,Engineer
277455,Luigi,Kermarrec,53161,Engineer
277472,Bernd,Lung,49033,Staff
277473,Petter,Azevdeo,72342,Staff
277495,Etsuo,Couchot,53779,Staff
277501,Sastry,Lupu,56211,Technique Leader
277502,Selwyn,Rossi,55635,Staff
277503,Eberhardt,Gomatam,45030,Staff
277506,Dipayan,Sidou,40000,Senior Staff
277523,Yuqun,Fabrizio,40559,Engineer
277549,Shunichi,Nilsson,71767,Staff
277554,Jianhao,Perry,93272,Senior Staff
277566,Jinya,Kumaresan,41741,Senior Staff
277572,Qingxiang,McFarlan,40000,Engineer
277580,Jaques,Schaar,64288,Engineer
277588,Kensei,Guerreiro,68117,Senior Staff
277592,Rafael,Eiron,50736,Senior Staff
277606,Gina,Muhlberg,40000,Staff
277608,Vasilis,Pettis,64364,Senior Staff
277612,Lokesh,Flowers,65517,Senior Staff
277621,Shin,Lorch,40000,Senior Engineer
277625,Giap,Suppi,40000,Senior Staff
277633,Rimli,Solares,76984,Staff
277639,Greger,Jahnichen,40000,Engineer
277655,Kien,Setia,40000,Technique Leader
277660,Mostafa,Ishibashi,40000,Senior Staff
277661,Hilari,Bednarek,65535,Senior Engineer
277695,Panayotis,Baaleh,40000,Engineer
277707,Oguz,Muntz,49169,Engineer
277709,Supot,Leonhardt,52221,Senior Staff
277713,Jeanna,Sudkamp,40815,Staff
277720,Mantis,Marquardt,50478,Staff
277729,Shirish,Nanard,40000,Senior Staff
277731,Stabislas,Botman,40000,Staff
277742,Shaleah,Lamparter,40000,Senior Staff
277745,Fay,Suppi,53167,Senior Staff
277759,Steve,Emmerich,40000,Senior Staff
277762,Fusako,Bondorf,46181,Staff
277764,Ferdinand,Schaap,44979,Engineer
277784,Jacqueline,Pfau,55677,Engineer
277788,Zijian,Syang,40000,Engineer
277789,Katsuyuki,Aloisi,63486,Engineer
277804,Chikara,Kolvik,54741,Engineer
277835,Arup,Wixon,55498,Engineer
277842,Chikako,Benzaken,40000,Engineer
277853,Manibrata,Bale,62570,Senior Staff
277854,Shem,Levergood,56231,Senior Engineer
277869,Berto,Kakkar,55457,Senior Engineer
277886,Vishv,Yeung,61591,Assistant Engineer
277892,Pintsang,Heyers,47112,Senior Engineer
277895,Aloke,Swiler,42023,Senior Engineer
277899,Volkmar,Grabner,40000,Staff
277909,Supot,Boyle,55031,Engineer
277910,Eirik,Kieras,40000,Senior Staff
277916,Satoru,Cullers,40000,Engineer
277928,Uma,Pettey,40000,Senior Engineer
277932,Rimli,Xiaoshan,74674,Senior Engineer
277935,Bedrich,Ghalwash,40000,Engineer
277937,Subir,Biros,40000,Engineer
277947,Gaurav,Rouquie,40000,Staff
277954,Maren,Gornas,59876,Staff
277965,Luigi,Murillo,80348,Staff
277971,Lijie,Mansanne,40000,Staff
277973,Parviz,Morton,40000,Senior Staff
277979,Jaroslava,Lammel,67324,Senior Staff
277996,Naftaly,Straney,53996,Senior Staff
278003,Mohit,Melichar,45740,Assistant Engineer
278007,Hatim,Hashii,43941,Engineer
278008,Krassimir,Merle,61831,Senior Staff
278020,Xiaopeng,Chaudhuri,40000,Senior Engineer
278024,Guangming,Sridhar,70454,Staff
278031,Marco,Chandrasekhar,73316,Senior Staff
278041,Kristian,Bolotov,55550,Senior Engineer
278051,Hugh,DuBourdieux,59669,Assistant Engineer
278053,Bernardo,Heystek,46834,Senior Engineer
278058,Gao,Gide,57023,Engineer
278065,Shigehito,Bade,43199,Engineer
278075,Akeno,Soicher,71702,Senior Staff
278079,Mayumi,Chandrasekhar,40000,Assistant Engineer
278083,Georg,Pollock,47922,Senior Engineer
278085,Georg,Businaro,40032,Senior Engineer
278095,Nagui,Merel,51083,Staff
278112,Paddy,Ginneken,77031,Senior Staff
278123,Shaibal,Hinsberger,54377,Engineer
278126,Zdislav,Greibach,67718,Senior Staff
278127,LiMin,Stentiford,40000,Senior Staff
278134,Sorina,Crouzet,87238,Senior Staff
278138,Teiji,Thibadeau,48099,Senior Staff
278139,Susanna,Merli,40000,Assistant Engineer
278166,Toney,Hanabata,40000,Senior Staff
278168,Weicheng,Horswill,40000,Senior Engineer
278177,Moni,Percebois,87644,Senior Staff
278181,Selwyn,Foong,56239,Engineer
278183,Francoise,Plessier,58658,Engineer
278189,Yinlin,Gunderson,43317,Senior Engineer
278194,Mototsugu,Murillo,65127,Staff
278215,Ottavia,Zaccaria,65154,Senior Staff
278232,Krassimir,Sanella,65093,Staff
278237,Ewing,Azuma,43068,Staff
278240,Youssef,Nitsch,51684,Senior Staff
278243,Werner,Roison,53672,Engineer
278257,Mona,Beutelspacher,51142,Engineer
278260,Ravishankar,Diderrich,59012,Senior Engineer
278267,Patricia,Sichman,40514,Senior Staff
278274,Uri,Karcich,40000,Engineer
278280,Adib,Shiratori,41063,Staff
278285,Ronghao,Fairtlough,40000,Senior Staff
